external_id,title,description,instructor,price,duration_hours,language,difficulty_level,num_students,published_at,platform,category
C03277,Cloud Computing: Azure (2025-12),"Curso de Cloud Computing enfocado en devops, containers, azure. Nivel avanzado.",J. Smith,89.99,40,en,principiante,840,2025-12-05,MITx,Cloud Computing
C03278,Cloud Computing: Devops (2025-12),"Curso de Cloud Computing enfocado en azure, devops, containers. Nivel intermedio.",J. Smith,19.99,4,en,intermedio,8531,2025-12-18,MITx,Cloud Computing
C03279,Cloud Computing: Cloud (2025-12),"Curso de Cloud Computing enfocado en containers, devops, cloud. Nivel avanzado.",R. Kumar,89.99,4,en,avanzado,83,2025-12-16,edX,Cloud Computing
C03280,Cloud Computing: Cloud (2025-12),"Curso de Cloud Computing enfocado en devops, cloud, containers. Nivel intermedio.",C. Rossi,0,12,pt,intermedio,6305,2025-12-23,FutureLearn,Cloud Computing
C03281,Cloud Computing: Containers (2025-12),"Curso de Cloud Computing enfocado en containers, aws, cloud. Nivel avanzado.",N. Müller,0,12,es,intermedio,2875,2025-12-24,Coursera,Cloud Computing
C03282,Cloud Computing: Aws (2025-12),"Curso de Cloud Computing enfocado en containers, azure, devops. Nivel principiante.",L. Chen,29.99,20,en,avanzado,11012,2025-12-16,Udemy,Cloud Computing
C03283,Cloud Computing: Devops (2025-12),"Curso de Cloud Computing enfocado en devops, cloud, containers. Nivel intermedio.",J. Smith,49.99,40,en,principiante,5630,2025-12-08,Udemy,Cloud Computing
C03284,Cloud Computing: Cloud (2025-12),"Curso de Cloud Computing enfocado en aws, cloud, azure. Nivel avanzado.",A. Pérez,19.99,30,en,principiante,12419,2025-12-06,edX,Cloud Computing
C03285,Cloud Computing: Containers (2025-12),"Curso de Cloud Computing enfocado en containers, cloud, azure. Nivel intermedio.",C. Rossi,29.99,20,en,avanzado,369,2025-12-05,MITx,Cloud Computing
C03286,Cloud Computing: Azure (2025-12),"Curso de Cloud Computing enfocado en aws, containers, azure. Nivel avanzado.",S. Johnson,29.99,20,pt,principiante,6765,2025-12-10,FutureLearn,Cloud Computing
C03287,Cloud Computing: Containers (2025-12),"Curso de Cloud Computing enfocado en aws, cloud, azure. Nivel principiante.",A. Pérez,89.99,8,en,avanzado,12256,2025-12-16,MITx,Cloud Computing
C03288,Cloud Computing: Containers (2025-12),"Curso de Cloud Computing enfocado en cloud, devops, containers. Nivel principiante.",N. Müller,89.99,30,es,principiante,8696,2025-12-21,Coursera,Cloud Computing
C03289,Cloud Computing: Devops (2025-12),"Curso de Cloud Computing enfocado en devops, aws, cloud. Nivel principiante.",N. Müller,89.99,40,pt,principiante,9399,2025-12-17,FutureLearn,Cloud Computing
C03290,Cloud Computing: Containers (2025-12),"Curso de Cloud Computing enfocado en azure, aws, containers. Nivel avanzado.",C. Rossi,19.99,20,en,avanzado,5038,2025-12-18,edX,Cloud Computing
C03291,Cloud Computing: Aws (2025-12),"Curso de Cloud Computing enfocado en containers, devops, aws. Nivel principiante.",N. Müller,29.99,12,en,avanzado,14197,2025-12-09,MITx,Cloud Computing
C03292,Cloud Computing: Azure (2025-12),"Curso de Cloud Computing enfocado en devops, aws, containers. Nivel intermedio.",C. Rossi,29.99,12,en,avanzado,4574,2025-12-03,Udemy,Cloud Computing
C03293,Cloud Computing: Aws (2025-12),"Curso de Cloud Computing enfocado en containers, cloud, aws. Nivel avanzado.",R. Kumar,49.99,20,pt,intermedio,9510,2025-12-12,FutureLearn,Cloud Computing
C03294,Cloud Computing: Aws (2025-12),"Curso de Cloud Computing enfocado en azure, containers, cloud. Nivel principiante.",A. Pérez,0,8,es,intermedio,2991,2025-12-13,Coursera,Cloud Computing
C03295,Business & Marketing: Marketing (2025-12),"Curso de Business & Marketing enfocado en marketing, strategy, management. Nivel intermedio.",S. Johnson,0,8,en,intermedio,7313,2025-12-08,edX,Business & Marketing
C03296,Business & Marketing: Sales (2025-12),"Curso de Business & Marketing enfocado en business, strategy, marketing. Nivel principiante.",C. Rossi,0,8,en,intermedio,1467,2025-12-14,edX,Business & Marketing
C03297,Business & Marketing: Marketing (2025-12),"Curso de Business & Marketing enfocado en marketing, management, sales. Nivel intermedio.",N. Müller,19.99,12,pt,principiante,2100,2025-12-11,FutureLearn,Business & Marketing
C03298,Business & Marketing: Strategy (2025-12),"Curso de Business & Marketing enfocado en sales, business, strategy. Nivel avanzado.",S. Johnson,0,8,pt,intermedio,11901,2025-12-25,FutureLearn,Business & Marketing
C03299,Business & Marketing: Marketing (2025-12),"Curso de Business & Marketing enfocado en marketing, sales, strategy. Nivel intermedio.",L. Chen,49.99,8,en,intermedio,2172,2025-12-05,MITx,Business & Marketing
C03300,Business & Marketing: Strategy (2025-12),"Curso de Business & Marketing enfocado en marketing, sales, strategy. Nivel principiante.",L. Chen,19.99,20,pt,avanzado,2945,2025-12-06,FutureLearn,Business & Marketing
C03301,Business & Marketing: Marketing (2025-12),"Curso de Business & Marketing enfocado en business, sales, strategy. Nivel principiante.",N. Müller,49.99,40,en,avanzado,11754,2025-12-02,Udemy,Business & Marketing
C03302,Business & Marketing: Sales (2025-12),"Curso de Business & Marketing enfocado en management, marketing, sales. Nivel principiante.",R. Kumar,49.99,4,es,principiante,12224,2025-12-15,Coursera,Business & Marketing
C03303,Business & Marketing: Marketing (2025-12),"Curso de Business & Marketing enfocado en marketing, sales, business. Nivel avanzado.",J. Smith,19.99,40,es,avanzado,8854,2025-12-26,Coursera,Business & Marketing
C03304,Design & UX: Ui (2025-12),"Curso de Design & UX enfocado en figma, design, prototyping. Nivel intermedio.",N. Müller,19.99,30,pt,avanzado,257,2025-12-09,FutureLearn,Design & UX
C03305,Design & UX: Figma (2025-12),"Curso de Design & UX enfocado en design, ui, figma. Nivel avanzado.",J. Smith,0,20,en,intermedio,9411,2025-12-22,MITx,Design & UX
C03306,Design & UX: Design (2025-12),"Curso de Design & UX enfocado en figma, ui, ux. Nivel avanzado.",S. Johnson,49.99,12,en,intermedio,11976,2025-12-27,MITx,Design & UX
C03307,Design & UX: Ui (2025-12),"Curso de Design & UX enfocado en figma, ux, prototyping. Nivel avanzado.",M. García,0,20,en,intermedio,543,2025-12-11,edX,Design & UX
C03308,Design & UX: Ux (2025-12),"Curso de Design & UX enfocado en figma, ux, ui. Nivel avanzado.",C. Rossi,89.99,30,en,avanzado,5991,2025-12-20,edX,Design & UX
C03309,Design & UX: Ux (2025-12),"Curso de Design & UX enfocado en prototyping, ux, ui. Nivel avanzado.",A. Pérez,19.99,8,en,avanzado,7534,2025-12-20,edX,Design & UX
C03310,Artificial Intelligence: Prompt (2025-12),"Curso de Artificial Intelligence enfocado en generative, prompt, ai. Nivel avanzado.",S. Johnson,89.99,4,en,principiante,2753,2025-12-04,MITx,Artificial Intelligence
C03311,Artificial Intelligence: Llm (2025-12),"Curso de Artificial Intelligence enfocado en prompt, chatgpt, generative. Nivel intermedio.",J. Smith,49.99,40,pt,avanzado,11969,2025-12-01,FutureLearn,Artificial Intelligence
C03312,Artificial Intelligence: Ai (2025-12),"Curso de Artificial Intelligence enfocado en chatgpt, prompt, generative. Nivel avanzado.",C. Rossi,19.99,40,en,avanzado,12623,2025-12-02,edX,Artificial Intelligence
C03313,Artificial Intelligence: Chatgpt (2025-12),"Curso de Artificial Intelligence enfocado en generative, llm, prompt. Nivel intermedio.",N. Müller,89.99,4,en,intermedio,13629,2025-12-19,MITx,Artificial Intelligence
C03314,Artificial Intelligence: Prompt (2025-12),"Curso de Artificial Intelligence enfocado en chatgpt, generative, ai. Nivel avanzado.",S. Johnson,89.99,40,pt,avanzado,1508,2025-12-24,FutureLearn,Artificial Intelligence
C03315,Artificial Intelligence: Prompt (2025-12),"Curso de Artificial Intelligence enfocado en llm, generative, chatgpt. Nivel principiante.",N. Müller,0,20,es,principiante,2551,2025-12-04,Coursera,Artificial Intelligence
C03316,Artificial Intelligence: Prompt (2025-12),"Curso de Artificial Intelligence enfocado en chatgpt, generative, llm. Nivel intermedio.",R. Kumar,19.99,8,en,avanzado,11136,2025-12-14,Udemy,Artificial Intelligence
C03317,Artificial Intelligence: Prompt (2025-12),"Curso de Artificial Intelligence enfocado en llm, prompt, chatgpt. Nivel intermedio.",A. Pérez,49.99,8,en,avanzado,9272,2025-12-12,edX,Artificial Intelligence
C03318,Artificial Intelligence: Llm (2025-12),"Curso de Artificial Intelligence enfocado en chatgpt, llm, generative. Nivel avanzado.",S. Johnson,89.99,8,en,principiante,7749,2025-12-02,Udemy,Artificial Intelligence
C03319,Artificial Intelligence: Generative (2025-12),"Curso de Artificial Intelligence enfocado en ai, prompt, chatgpt. Nivel avanzado.",J. Smith,29.99,4,pt,avanzado,2449,2025-12-24,FutureLearn,Artificial Intelligence
C03320,Artificial Intelligence: Chatgpt (2025-12),"Curso de Artificial Intelligence enfocado en chatgpt, generative, llm. Nivel avanzado.",M. García,0,12,en,avanzado,6448,2025-12-22,MITx,Artificial Intelligence
C03321,Artificial Intelligence: Generative (2025-12),"Curso de Artificial Intelligence enfocado en generative, prompt, chatgpt. Nivel avanzado.",N. Müller,0,12,en,avanzado,3553,2025-12-20,MITx,Artificial Intelligence
C03322,Artificial Intelligence: Chatgpt (2025-12),"Curso de Artificial Intelligence enfocado en ai, prompt, llm. Nivel principiante.",A. Pérez,29.99,30,es,principiante,5003,2025-12-18,Coursera,Artificial Intelligence
C03323,Artificial Intelligence: Chatgpt (2025-12),"Curso de Artificial Intelligence enfocado en ai, chatgpt, prompt. Nivel avanzado.",M. García,29.99,20,pt,intermedio,5034,2025-12-25,FutureLearn,Artificial Intelligence
C03324,Artificial Intelligence: Prompt (2025-12),"Curso de Artificial Intelligence enfocado en generative, chatgpt, llm. Nivel intermedio.",S. Johnson,49.99,40,en,intermedio,1546,2025-12-16,MITx,Artificial Intelligence
C03325,Artificial Intelligence: Prompt (2025-12),"Curso de Artificial Intelligence enfocado en ai, generative, chatgpt. Nivel principiante.",C. Rossi,0,12,en,avanzado,10813,2025-12-22,MITx,Artificial Intelligence
C03326,Artificial Intelligence: Prompt (2025-12),"Curso de Artificial Intelligence enfocado en ai, prompt, generative. Nivel intermedio.",N. Müller,89.99,8,en,avanzado,4504,2025-12-14,Udemy,Artificial Intelligence
C03327,Artificial Intelligence: Llm (2025-12),"Curso de Artificial Intelligence enfocado en llm, chatgpt, ai. Nivel avanzado.",L. Chen,49.99,30,en,intermedio,12634,2025-12-18,MITx,Artificial Intelligence
C03328,Artificial Intelligence: Llm (2025-12),"Curso de Artificial Intelligence enfocado en generative, ai, llm. Nivel intermedio.",C. Rossi,89.99,20,es,intermedio,1489,2025-12-18,Coursera,Artificial Intelligence
C03329,Artificial Intelligence: Prompt (2025-12),"Curso de Artificial Intelligence enfocado en llm, chatgpt, generative. Nivel principiante.",L. Chen,29.99,20,en,intermedio,4072,2025-12-27,edX,Artificial Intelligence
C03330,Artificial Intelligence: Ai (2025-12),"Curso de Artificial Intelligence enfocado en prompt, chatgpt, llm. Nivel intermedio.",L. Chen,19.99,30,en,principiante,6522,2025-12-06,Udemy,Artificial Intelligence
C03331,Artificial Intelligence: Generative (2025-12),"Curso de Artificial Intelligence enfocado en generative, ai, llm. Nivel avanzado.",C. Rossi,0,12,en,intermedio,13193,2025-12-20,Udemy,Artificial Intelligence
C03332,Artificial Intelligence: Generative (2025-12),"Curso de Artificial Intelligence enfocado en llm, generative, chatgpt. Nivel intermedio.",C. Rossi,19.99,30,en,intermedio,2946,2025-12-04,edX,Artificial Intelligence
C03333,Artificial Intelligence: Llm (2025-12),"Curso de Artificial Intelligence enfocado en chatgpt, ai, prompt. Nivel avanzado.",N. Müller,0,4,en,principiante,8587,2025-12-18,edX,Artificial Intelligence
C03334,Artificial Intelligence: Llm (2025-12),"Curso de Artificial Intelligence enfocado en llm, chatgpt, prompt. Nivel intermedio.",C. Rossi,0,20,es,principiante,14872,2025-12-10,Coursera,Artificial Intelligence
C03335,Artificial Intelligence: Generative (2025-12),"Curso de Artificial Intelligence enfocado en chatgpt, prompt, generative. Nivel intermedio.",R. Kumar,0,20,pt,intermedio,12086,2025-12-19,FutureLearn,Artificial Intelligence
C03336,Artificial Intelligence: Ai (2025-12),"Curso de Artificial Intelligence enfocado en chatgpt, ai, prompt. Nivel principiante.",J. Smith,89.99,12,es,principiante,12412,2025-12-08,Coursera,Artificial Intelligence
C03337,Artificial Intelligence: Chatgpt (2025-12),"Curso de Artificial Intelligence enfocado en llm, prompt, chatgpt. Nivel intermedio.",J. Smith,89.99,40,pt,avanzado,14843,2025-12-21,FutureLearn,Artificial Intelligence
C03338,Artificial Intelligence: Llm (2025-12),"Curso de Artificial Intelligence enfocado en ai, llm, chatgpt. Nivel avanzado.",L. Chen,0,8,es,principiante,6158,2025-12-05,Coursera,Artificial Intelligence
C03339,Artificial Intelligence: Chatgpt (2025-12),"Curso de Artificial Intelligence enfocado en ai, prompt, chatgpt. Nivel avanzado.",S. Johnson,29.99,12,pt,avanzado,55,2025-12-25,FutureLearn,Artificial Intelligence
C03340,Artificial Intelligence: Prompt (2025-12),"Curso de Artificial Intelligence enfocado en llm, chatgpt, ai. Nivel avanzado.",A. Pérez,0,4,es,principiante,1173,2025-12-06,Coursera,Artificial Intelligence
C03341,Artificial Intelligence: Chatgpt (2025-12),"Curso de Artificial Intelligence enfocado en ai, prompt, generative. Nivel avanzado.",A. Pérez,19.99,20,en,avanzado,10766,2025-12-26,Udemy,Artificial Intelligence
C03342,Artificial Intelligence: Llm (2025-12),"Curso de Artificial Intelligence enfocado en prompt, ai, chatgpt. Nivel intermedio.",S. Johnson,49.99,4,es,intermedio,5555,2025-12-04,Coursera,Artificial Intelligence
C03343,Artificial Intelligence: Prompt (2025-12),"Curso de Artificial Intelligence enfocado en generative, chatgpt, llm. Nivel intermedio.",J. Smith,0,30,pt,intermedio,13074,2025-12-22,FutureLearn,Artificial Intelligence
C03344,Artificial Intelligence: Chatgpt (2025-12),"Curso de Artificial Intelligence enfocado en ai, prompt, llm. Nivel intermedio.",M. García,0,30,en,principiante,11635,2025-12-06,MITx,Artificial Intelligence
C03345,Artificial Intelligence: Llm (2025-12),"Curso de Artificial Intelligence enfocado en ai, chatgpt, llm. Nivel principiante.",C. Rossi,89.99,4,pt,principiante,9732,2025-12-08,FutureLearn,Artificial Intelligence
C03346,Artificial Intelligence: Ai (2025-12),"Curso de Artificial Intelligence enfocado en generative, llm, chatgpt. Nivel intermedio.",M. García,0,8,en,principiante,9266,2025-12-28,edX,Artificial Intelligence
C03347,Artificial Intelligence: Ai (2025-12),"Curso de Artificial Intelligence enfocado en generative, chatgpt, llm. Nivel principiante.",N. Müller,0,20,en,intermedio,8604,2025-12-18,Udemy,Artificial Intelligence
C03348,Artificial Intelligence: Generative (2025-12),"Curso de Artificial Intelligence enfocado en chatgpt, llm, prompt. Nivel principiante.",C. Rossi,29.99,20,en,principiante,1168,2025-12-23,Udemy,Artificial Intelligence
C03349,Artificial Intelligence: Generative (2025-12),"Curso de Artificial Intelligence enfocado en ai, generative, prompt. Nivel intermedio.",S. Johnson,29.99,4,en,intermedio,5260,2025-12-16,edX,Artificial Intelligence
C03350,Artificial Intelligence: Ai (2025-12),"Curso de Artificial Intelligence enfocado en ai, chatgpt, prompt. Nivel avanzado.",J. Smith,0,30,es,principiante,14782,2025-12-04,Coursera,Artificial Intelligence
C03351,Artificial Intelligence: Generative (2025-12),"Curso de Artificial Intelligence enfocado en prompt, generative, ai. Nivel principiante.",M. García,89.99,12,en,intermedio,9613,2025-12-28,edX,Artificial Intelligence
C03352,Artificial Intelligence: Prompt (2025-12),"Curso de Artificial Intelligence enfocado en generative, ai, prompt. Nivel principiante.",L. Chen,29.99,4,pt,intermedio,13419,2025-12-22,FutureLearn,Artificial Intelligence
C03353,Artificial Intelligence: Chatgpt (2025-12),"Curso de Artificial Intelligence enfocado en prompt, ai, chatgpt. Nivel avanzado.",C. Rossi,49.99,40,en,principiante,9400,2025-12-25,Udemy,Artificial Intelligence
C03354,Artificial Intelligence: Ai (2025-12),"Curso de Artificial Intelligence enfocado en llm, prompt, ai. Nivel intermedio.",M. García,49.99,4,en,principiante,2359,2025-12-25,MITx,Artificial Intelligence
C03355,Artificial Intelligence: Chatgpt (2025-12),"Curso de Artificial Intelligence enfocado en ai, prompt, generative. Nivel intermedio.",J. Smith,0,40,es,avanzado,12644,2025-12-01,Coursera,Artificial Intelligence
